D0,D1,D2,D3,D4,D5,out_action
1.3780135984460216,0.41747938825647335,0.636387170323124,1.9846829392670073,0.7176807501857996,-2.2266306167386367,5
0.6672410723113581,0.6545681070743672,0.47887762577696774,0.35843807909897635,0.5608146315993278,-2.1961987038510076,4
-0.11677856151259866,0.9160301005934748,0.328703589169624,0.5226749857030336,0.5674073308802763,-2.228138471992552,10
-1.172894065361151,1.012056643812546,-0.13328549619824376,-0.08404754186769545,0.9432026110975168,-0.9069440661203148,23
1.1159206767035499,-2.2071604081235017,1.0587504418895466,1.6727139168749205,-0.3614816490358449,0.5956448506510762,12
0.2878121775169031,-2.0164022738590464,0.8167476018642431,-0.6140139961364742,-1.1709234197554867,1.7711994385699787,7
-0.055014789803356515,-0.8009830249911789,-2.9747646582272167,0.8295125635257552,2.69247509281213,1.8986730315901612,1
-1.6581530221188057,0.6497885831771714,-0.4049215318944128,0.8991265430702143,-0.15305518466938436,0.5854196977974001,6
1.4195354751735914,0.7748015762481745,0.45580929900447037,1.5473629909142892,0.6406165818174716,-0.8458732314043425,9
0.10599232486557567,1.0336646453997311,-0.5070700565462026,-0.3568547884669513,-0.0077529384395953575,0.6194360401826762,16
-1.2362111880019027,0.7708681090975086,-0.8332848813863019,-0.5433628512682607,-0.03184461965206161,0.5612868853388369,10
0.8821571920137006,-1.2759434495824282,1.4102960281367467,0.6733338622727572,-0.5181417013889513,-0.4121024997589213,20
0.1344699448103469,-1.159390735044534,1.83914434245028,-2.397400335888061,-0.7442075755583216,1.8753312801803428,1
-1.278239446348768,0.34739866398162983,-0.2050449852213472,-0.08018295301943637,0.008371305591139962,-0.4636970359913389,1
1.2962277491222731,0.38273202279922086,0.08912544927821293,2.273108735845452,-0.2718587675736773,-1.6893139647695965,6
0.6244716169040019,0.6060790196895085,-0.021252562758458583,0.529303420945862,-0.5584329637889331,-1.7273226892410365,16
-0.7318005409374861,0.5415014052388613,-0.8631983040461302,0.24748108690054163,-1.4574720867892896,-0.3090212715320289,5
-1.4648542648853806,0.6997699885577566,0.0024983268566901888,0.6153584841457224,-0.29075870294277967,-1.5552236608272285,18
1.634537196694798,-0.6360248667884368,0.5740996463813421,1.1695485174591727,-0.09957179923814374,-0.38212646338266737,3
0.7498110532785849,-0.2712341552749118,0.021490060367552497,-0.09870434876136416,-0.006353483616708894,-0.4258997172128121,2
-0.31393861282513635,0.1903406870821224,-0.18172230741651801,0.0984222471647974,0.019464560989124403,-0.3651728310672225,3
-1.2101271492547607,0.46021836714327136,0.1097776193310021,-0.1197434001008102,-0.16482915217743982,-0.3635763300190613,3
1.4324714441607138,0.08842895162673804,0.6334476810655442,0.0825018219151058,0.14011202273792228,0.47246243740999494,5
0.7216989180260502,0.32551767044463187,0.47593813651938793,-1.5437430382529251,-0.016754095848549574,0.5028943502976244,6
0.054563150296510377,0.5324136488204152,0.5282327021354554,-1.6693928233940662,-0.1221512162801806,0.45515020719643556,10
-0.9900068874624114,0.6736914727141933,-0.12751286059427808,-1.980750683394876,0.5703366321756758,1.7918162128461137,10
1.7827573635130283,-1.3251271540959868,0.6755746458614309,1.4497055317503136,-0.10522485650642259,0.04707033610057948,8
0.040123812066374435,-0.210412874132672,-1.5091854564623561,-0.31906097756387114,0.26022154598182096,1.7079882155542239,1
