,path_id,initial_state,final_state,h_actions,h_path,h_cost,h_distance,h_time,end_message
56,57,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2051.7708797798628, -648.1143032862788, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.03125339, 0.00570264]], dtype=float32)]","[[ 3.11254197 -4.54289611  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2151.700697875262,0.2154252529144287,Error
57,58,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2056.551268550629, -554.5242985023224, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.03232877, 0.00937881]], dtype=float32)]","[[ 3.11979383 -3.88688579  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2130.0000746025094,0.13962483406066895,Error
58,59,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2292.599314963107, 142.2231755400402, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[0.02510268, 0.1847069 ]], dtype=float32)]","[[3.47787936 0.99689994 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2297.00654126844,0.7868959903717041,Error
59,60,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1955.6089072086882, -213.4695313542987, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.00827992, -0.0115968 ]], dtype=float32)
 array([[0.06043441, 0.4243105 ]], dtype=float32)]","[[ 2.966664   -1.49629455  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.25722365  3.20573503 -3.75917919 -0.35259976  1.17946557 -0.19907147
  -0.00827992 -0.0115968 ]]",58.532779238321595,946.5774820173009,2.841399669647217,Error
60,61,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2201.831126961553, -55.65313203910465, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.12684497])
 array([[-0.01158796,  0.02829727]], dtype=float32)
 array([[0.02812428, 0.40166464]], dtype=float32)]","[[ 3.34018377 -0.39009538  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.69326049  3.04102596 -3.02142286 -0.8490033   1.0458128   0.55266287
  -0.01158796  0.02829727]]",81.31645274379471,1197.5416251716695,2.859348773956299,Error
61,62,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2079.317544054522, -102.21653277300493, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.01716578,  0.0019    ]], dtype=float32)
 array([[-0.04162614,  0.21733008]], dtype=float32)]","[[ 3.15433034e+00 -7.16477150e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.72315982e+00  1.59120109e+00 -2.84713142e+00 -6.55561205e-01
   1.26483845e+00 -2.52851053e-02 -1.71657819e-02  1.90000236e-03]]",60.00645273642293,1158.3613075600294,0.5874269008636475,Error
62,63,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.7023851426816, -525.266123386689, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.03366012, 0.0143254 ]], dtype=float32)]","[[ 3.28537637 -3.68180337  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2228.490816985877,0.2703120708465576,Error
63,64,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2129.3009072860946, 71.16563933669879, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[0.00866229, 0.1337398 ]], dtype=float32)]","[[3.23015523 0.49882884 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2130.489826774957,0.9913461208343506,Error
64,65,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2094.5206588212263, 141.70145622562163, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[0.0179063 , 0.18638721]], dtype=float32)]","[[3.1773935 0.993243  0.        0.        0.        0.        0.05236
  0.       ]]",0.0,2099.308479696437,1.116013526916504,Error
65,66,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2288.3084836641824, -402.0308600642685, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.02525866, 0.01642052]], dtype=float32)]","[[ 3.47137016 -2.81799741  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2323.3563069089264,0.40990304946899414,Error
66,67,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1954.8718485158902, -165.95710061942944, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.01533872, -0.01282737]], dtype=float32)
 array([[-0.04887867,  0.1920278 ]], dtype=float32)]","[[ 2.96554588 -1.16326065  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.46788177  1.42267571 -2.58720859 -0.77655647  1.37493059  0.3145521
  -0.01533872 -0.01282737]]",58.014386208656305,988.6793785134979,0.7928762435913086,Error
67,68,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2069.022913675629, -1.7794624585048022, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.0077663 ,  0.06646504]], dtype=float32)
 array([[0.14171568, 0.5069628 ]], dtype=float32)]","[[ 3.13871335 -0.01247297  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.27333458  4.8959058  -4.05248619  0.01024666  1.59864563 -0.67801942
  -0.0077663   0.06646504]]",336.2238786640565,1091.983875599985,3.0349209308624268,Error
68,69,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2100.0496904403476, 57.34865474007451, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[0.0049832 , 0.12131681]], dtype=float32)]","[[3.18578106 0.40197999 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2100.8325898364906,0.9594292640686035,Error
69,70,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2044.971789592078, 21.6443657909525, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.00408252,  0.08744587]], dtype=float32)
 array([[0.2978314 , 0.63085985]], dtype=float32)]","[[ 3.10222773e+00  1.51714141e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.18376115e+00  7.79928555e+00 -5.57421497e+00 -5.06227511e-02
   2.52038120e+00 -3.39965479e-01 -4.08252329e-03  8.74458700e-02]]",689.0706362142819,1359.045639659509,1.2865593433380127,Error
70,71,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2055.865122889611, 86.87359890240116, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[0.00885161, 0.14665341]], dtype=float32)]","[[3.11875295 0.6089323  0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2057.6997899839935,1.221731185913086,Error
71,72,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1950.9393718192784, -443.76588294149826, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.0246954 , 0.00618692]], dtype=float32)]","[[ 2.9595803  -3.11053512  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2000.7729984627063,0.08580303192138672,Error
72,73,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2207.899107837185, -390.0319037015156, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.02286686, 0.01272716]], dtype=float32)]","[[ 3.34938892 -2.73389186  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2242.08460061017,0.15462088584899902,Error
73,74,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.788450377313, -17.77056218119768, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[-0.00743729,  0.05504698]], dtype=float32)
 array([[0.15298846, 0.53582346]], dtype=float32)]","[[ 3.28550693 -0.12456108  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.45346008  4.97991789 -4.06548563 -1.02433948  1.52184162  1.07610866
  -0.00743729  0.05504698]]",216.92136223402713,1192.7889930490637,3.059846878051758,Error
74,75,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2041.7642677114993, -350.2004404448085, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.01539553, 0.0043948 ]], dtype=float32)]","[[ 3.09736191 -2.45469697  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2071.5795117231714,0.14158844947814941,Error
75,76,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1929.0243184745632, -296.10250666166604, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472   ,  0.12684497])
 array([[ 0.00542716, -0.00373131]], dtype=float32)]","[[ 2.92633511 -2.0755026   0.          0.          0.          0.
   0.05236     0.        ]]",0.0,1951.6176663777092,0.09574174880981445,Error
76,77,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1999.0374790177286, -87.57090018836608, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.0191812 ,  0.00544678]], dtype=float32)
 array([[-0.04509136,  0.20664905]], dtype=float32)]","[[ 3.03254526 -0.61381997  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.64646771  1.56316875 -2.88518848 -0.62964632  1.49258504 -0.16311204
  -0.0191812   0.00544678]]",60.15202013706191,1108.0191695517208,0.5794496536254883,Error
77,78,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1968.3585134530924, -41.45044701809129, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.0170297 ,  0.03156404]], dtype=float32)
 array([[-0.0187671 ,  0.28773952]], dtype=float32)]","[[ 2.98600519 -0.290543    0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.50941161  2.02528903 -2.63515651 -0.82471349  1.31203654  0.34938877
  -0.0170297   0.03156404]]",89.58415622175971,1036.1014542891492,1.6476409435272217,Error
78,79,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2206.0817387247143, -566.5323070694081, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.03563541, 0.0153276 ]], dtype=float32)]","[[ 3.34663196 -3.97105479  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2277.664482071063,0.27725791931152344,Error
79,80,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2025.8263474712533, 186.8450810421627, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[0.01918403, 0.21290648]], dtype=float32)]","[[3.07318405 1.30967298 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2034.4246052430578,0.9973330497741699,Error
80,81,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2279.871956598801, 14.526855584691976, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236   ,  0.12684497])
 array([[0.00237214, 0.0854471 ]], dtype=float32)]","[[3.45857192 0.10182462 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2279.9182371345737,0.7998614311218262,Error
81,82,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2218.1212971906693, 249.23304081064015, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.19026745])
 array([[0.02853729, 0.2335865 ]], dtype=float32)]","[[3.364896  1.7469755 0.        0.        0.        0.        0.05236
  0.       ]]",0.0,2232.0795679550797,0.8706676959991455,Error
82,83,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2153.0758986128276, 3.704101167649351, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.00394957,  0.07318991]], dtype=float32)
 array([[0.29592136, 0.6520499 ]], dtype=float32)]","[[ 3.26622196e+00  2.59635479e-02  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.41340815e+00  7.67712992e+00 -5.45459717e+00 -9.92861308e-01
   2.13590426e+00  1.09347272e+00 -3.94956768e-03  7.31899142e-02]]",428.83762669925744,1437.9491104400545,1.0083379745483398,Error
83,84,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2069.1823378460017, -341.8662268548148, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.0145473 , 0.00448976]], dtype=float32)]","[[ 3.1389552  -2.39627909  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2097.2334310509627,0.16755437850952148,Error
84,85,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2094.586619843979, -557.4920804151207, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.03320245, 0.01084036]], dtype=float32)]","[[ 3.17749357 -3.90768818  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2167.5079071954974,0.2543153762817383,Error
85,86,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2183.3959084972344, 136.35795402382064, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[0.02052869, 0.18217993]], dtype=float32)]","[[3.3122175  0.95578822 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2187.649694276491,1.3224623203277588,Error
86,87,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2239.0570041343694, -336.4028775781718, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236,  0.     ])
 array([[0.0157483 , 0.00930675]], dtype=float32)]","[[ 3.39665553 -2.35798425  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2264.1870867501325,0.2263944149017334,Error
87,88,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2243.6410839843434, -526.6466137429171, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.03507405, 0.01757738]], dtype=float32)]","[[ 3.40360959 -3.69147979  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2304.621871264204,0.2902235984802246,Error
88,89,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2033.0106400584814, -26.053353725759546, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472,  0.     ])
 array([[-0.01297967,  0.04499193]], dtype=float32)
 array([[0.02317322, 0.37952822]], dtype=float32)]","[[ 3.08408264 -0.18261853  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.45136212  2.81256647 -2.96696707 -0.60421761  1.40812456  0.1460583
  -0.01297967  0.04499193]]",145.68118327884824,1037.4697077859555,2.6110849380493164,Error
89,90,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1980.8719968294608, -24.96415228211188, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.01448974,  0.04457369]], dtype=float32)
 array([[0.00553491, 0.34381276]], dtype=float32)]","[[ 3.00498817 -0.17498387  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.42509278  2.48672444 -2.81690315 -1.02383782  1.19330344  0.80862283
  -0.01448974  0.04457369]]",143.3138875633737,1004.172917616709,2.683821678161621,Error
90,91,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2169.595036105533, -516.732889541524, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.03335433, 0.01455954]], dtype=float32)]","[[ 3.29128154 -3.62199047  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2230.281484438164,0.3759911060333252,Error
91,92,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2092.321670774422, -229.71532321872988, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.0034874 , -0.00690619]], dtype=float32)
 array([[0.21638703, 0.596467  ]], dtype=float32)]","[[ 3.17405763e+00 -1.61016790e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.50553267e+00  5.92436555e+00 -5.07526101e+00 -3.74889898e-01
   2.36123390e+00  1.09625161e-01 -3.48739699e-03 -6.90618902e-03]]",59.69011761693987,1303.5778811447,2.67384672164917,Error
92,93,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2090.8962178492948, -3.1963755132782925, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.00730023,  0.06570001]], dtype=float32)
 array([[0.17076012, 0.54299086]], dtype=float32)]","[[ 3.17189522 -0.02240469  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.30030991  5.15023559 -4.18179227 -1.0714269   1.53581591  1.19217643
  -0.00730023  0.06570001]]",326.79507031039105,1128.9821674571156,3.2662596702575684,Error
93,94,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1999.7557481416638, -403.59819078546326, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[0.02161171, 0.006504  ]], dtype=float32)]","[[ 3.03363488 -2.82898347  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2040.077094580233,0.20644688606262207,Error
94,95,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2172.367671031429, -612.0658804625956, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.03508626, 0.01247793]], dtype=float32)]","[[ 3.29548763 -4.29021808  0.          0.          0.          0.
   0.05236     0.        ]]",0.0,2256.9461535820847,0.15658235549926758,Error
95,96,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2173.1157329150315, 159.08190769534582, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[0.02246068, 0.19554615]], dtype=float32)]","[[3.29662244 1.11506963 0.         0.         0.         0.
  0.05236    0.        ]]",0.0,2178.9307106924775,0.8497576713562012,Error
96,97,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2044.1596420687388, -201.10425185352682, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.12684497])
 array([[-0.00878716, -0.01030607]], dtype=float32)
 array([[0.04427144, 0.41691685]], dtype=float32)]","[[ 3.1009957  -1.40962129  0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.40306576  3.01135616 -3.50759122 -0.56694515  1.76506669  0.18813223
  -0.00878716 -0.01030607]]",58.97018198355222,1019.8060756192833,2.7354164123535156,Error
97,98,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2251.0620933589344, -212.44196128399557, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.00385526, -0.00395492]], dtype=float32)
 array([[0.19147187, 0.5809195 ]], dtype=float32)]","[[ 3.41486728e+00 -1.48909190e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.70977842e+00  5.75560212e+00 -4.87897068e+00 -3.34003870e-01
   2.11666848e+00  1.25785846e-02 -3.85525823e-03 -3.95491719e-03]]",59.94180392586196,1394.4752633407472,3.0837509632110596,Error
98,99,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2128.3832489642123, -133.3968437519782, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.0148929 , -0.00488655]], dtype=float32)
 array([[-0.03518479,  0.23960117]], dtype=float32)]","[[ 3.22876314 -0.9350326   0.          0.          0.          0.
   0.05236     0.        ]
 [ 1.7237788   1.67509436 -2.65331847 -0.64532372  1.71470408  0.10011353
  -0.0148929  -0.00488655]]",59.89022883602195,1161.1652999549362,0.7819046974182129,Error
99,100,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1952.5001994097288, -235.55011933999745, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745   ,  0.12684497])
 array([[-0.00460605, -0.00972335]], dtype=float32)
 array([[0.18326828, 0.55940187]], dtype=float32)]","[[ 2.96194808e+00 -1.65106635e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.23600000e-02  0.00000000e+00]
 [ 1.25031644e+00  5.10412073e+00 -4.69953410e+00 -4.74105246e-01
   2.08706695e+00  2.13849166e-01 -4.60604578e-03 -9.72334668e-03]]",59.13517384421066,1099.8038685784145,2.8224868774414062,Error
